ISO_COUNTRY_CODE,WIN_COUNTRY_CODE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
UK,
UK,UK
IT,IT
IT,
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
NL,NL
PL,
NL,NL
PL,PL
PL,PL
PL,PL
SE,SE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,
PL,
PL,
PL,PL
PL,PL
PL,PL
CZ,CZ
IE,IE
BG,BG
BG,BG
IT,IT
IT,IT
IT,
UK,UK
UK,UK
UK,UK
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,
DE,DE
PL,PL
HU,HU
PL,PL
HU,HU
HU,HU
BE,FR
HU,HU
FR,
FR,
DE,DE
IE,DE
UK,
UK,
UK,
UK,
IT,IT
ES,ES
IT,IT
DE,DE
UK,UK
UK,UK
HU,
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
GR,
GR,
GR,
GR,
GR,
GR,
GR,
GR,
GR,
GR,
GR,
IT,IT
IT,
BG,BG
IT,
IT,
BG,BG
PT,PT
FR,
FR,
FR,
FR,
PL,PL
PL,PL
PL,PL
HU,HU
BE,DE
HU,
HU,HU
RO,TR
RO,RO
RO,RO
RO,
SI,SI
DE,
PL,PL
SE,SE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
LT,LT
PL,PL
PL,PL
PL,PL
PL,PL
DE,
PL,PL
PL,PL
PL,PL
UK,
UK,
HU,HU
PL,PL
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
PL,PL
PL,PL
PL,PL
PL,PL
UK,UK
PL,PL
PL,PL
PL,PL
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
PL,PL
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
CH,CH
CH,CH
CH,CH
CH,CH
CH,CH
MK,
MK,
BE,BE
NL,NL
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,
ES,
ES,
ES,
ES,
FR,FR
FR,FR
UK,UK
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
IT,IT
FR,FR
FR,FR
FR,FR
BG,BG
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
RO,RO
RO,RO
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
DE,DE
FR,FR
FR,FR
DK,DK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
AT,AT
CZ,CZ
AT,AT
GR,
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
NL,NL
CY,CY
CY,CY
CY,CY
CY,CY
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,FR
FR,FR
FR,FR
FR,FR
CY,CY
ES,ES
NL,NL
BE,BE
BE,BE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
ES,ES
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
GR,GR
ES,ES
SI,SI
SI,SI
SI,SI
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,CH
DE,DE
DE,DE
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
ES,ES
ES,ES
IT,
IT,
ES,ES
IT,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,BE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,
FI,
FI,
FI,
FI,
FI,
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
UK,UK
DE,DE
DE,DE
DE,DE
NL,NL
NL,NL
ES,ES
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
SE,SE
BE,BE
UK,UK
IT,IT
FR,FR
DE,DE
PL,NL
BG,BG
IT,IT
IT,IT
IT,IT
UK,UK
EE,EE
EE,EE
EE,EE
EE,EE
EE,EE
EE,EE
EE,EE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
DE,DE
DE,DE
IT,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
IT,IT
HU,HU
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
NL,NL
NL,NL
NL,NL
AT,AT
AT,CH
AT,AT
GR,GR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
SE,SE
SE,SE
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
NL,NL
CY,CY
GR,GR
PL,PL
SE,SE
SI,SI
DE,DE
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
NL,NL
PL,PL
PL,PL
PL,PL
LV,LV
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,IT
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
DE,DE
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FI,FI
FR,FR
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
GR,GR
GR,GR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
GR,GR
UK,UK
GR,GR
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
BG,BG
DE,US
PL,
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
GR,CY
BE,
DE,DE
NL,NL
ES,ES
NL,NL
FR,FR
RO,US
NL,NL
FR,FR
FR,FR
FR,FR
NL,NL
NL,NL
FR,FR
BE,BE
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
BE,BE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,
FR,FR
FR,FR
NL,NL
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
GR,GR
FR,FR
FR,
FR,
FR,
FR,FR
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
DK,DK
ES,ES
FR,FR
FR,FR
FR,FR
GR,GR
FR,FR
ES,
LT,LT
CZ,CZ
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
LT,LT
LT,LT
UK,UK
LT,LT
LT,LT
LT,LT
ES,
ES,ES
PL,PL
FR,FR
FR,FR
FR,FR
NL,
ES,
PL,PL
UK,UK
ES,ES
BG,BG
PL,PL
PL,PL
PL,PL
NL,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
NL,NL
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
SK,SK
PL,PL
PL,PL
PL,PL
DE,DE
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
HU,HU
DE,DE
IT,IT
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
FI,FI
IT,IT
UK,UK
SI,
SI,
SI,
UK,UK
IT,IT
PL,PL
PL,PL
PL,PL
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
IT,IT
DE,DE
IT,IT
IE,IE
ES,ES
IT,IT
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
IE,UK
IE,IE
IE,IE
IE,IE
IE,IE
IE,UK
IE,IE
IE,IE
IE,IE
IE,UK
IE,IE
IE,IE
IE,UK
IE,IE
IE,IE
IE,IE
NL,
NL,
IT,
BE,BE
IT,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
IT,IT
IT,IT
ES,ES
SE,SE
NL,NL
EE,DE
UK,UK
UK,UK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
UK,UK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,
HU,HU
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
SK,SK
SK,SK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
BG,BG
BG,BG
BG,BG
BG,BG
DE,DE
PL,PL
DE,
DE,
DE,DE
DE,DE
DE,DE
DE,DE
DE,
DE,
DE,
DE,
DE,DE
DE,DE
DE,DE
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
PL,PL
PL,PL
AT,AT
UK,UK
NL,NL
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,
IT,
IT,
IT,IT
IT,
IT,IT
IT,IT
IT,IT
IT,
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
BE,BE
LV,LV
LV,LV
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
BE,BE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
SI,SI
SI,SI
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DK,
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
FI,FI
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
AT,
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DE,DE
DE,DE
PL,PL
GR,GR
CZ,CZ
CZ,
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
DE,DE
DE,DE
DE,DE
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
DE,DE
DE,
FR,IE
PL,PL
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,
SI,SI
BE,BE
BE,BE
BE,BE
GR,GR
NL,
NL,NL
LU,LU
LU,LU
IT,IT
IT,IT
IT,IT
IT,IT
PL,PL
AT,AT
PL,PL
AT,AT
AT,AT
AT,AT
PL,US
FI,
FI,FI
FI,FI
FI,FI
UK,
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
PT,DE
PT,GR
PT,DE
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
FR,
RO,
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,
RO,RO
RO,RO
RO,RO
RO,
RO,RO
RO,RO
LT,PL
PL,PL
BE,BE
GR,GR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
GR,GR
PL,PL
PL,PL
PL,PL
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,
CZ,CZ
CZ,CZ
GR,GR
GR,GR
GR,GR
GR,GR
GR,IT
GR,GR
GR,GR
GR,HR
GR,CZ
GR,GR
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
CH,CH
CH,CH
CH,CH
LU,DE
LU,DE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
UK,UK
FR,FR
ES,ES
IT,
ES,ES
DE,
FR,FR
FR,FR
FI,FI
FI,FI
FI,FI
FI,FI
LT,LT
DE,DE
DE,DE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
DE,DE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
FR,FR
IT,IT
FR,FR
FR,FR
NL,NL
FR,FR
DE,DE
SE,SE
PL,PL
FR,FR
BE,BE
BE,BE
BE,BE
BE,BE
FR,FR
